id,sum,average,min,max
chr8:100309226-100311271(),32469,32.469,7,75
chr10:22250900-22252960(),12036,12.036,0,37
chr16:72074040-72076061(),3584,3.584,1,18
chr16:74717728-74719773(),9664,9.664,1,32
chr9:120063467-120065488(),5765,5.765,0,19
chr1:88890865-88892910(),7422,7.422,1,44
chr5:86843958-86845979(),1108,1.108,0,16
chr5:142306143-142308164(),1202,1.202,0,20
chr1:219547997-219550017(),104,0.104,0,7
chr1:28258270-28260317(),12421,12.421,1,50
chr5:2750712-2752757(),29870,29.87,4,118
chr7:45809960-45812005(),11937,11.937,1,33
chr7:63748575-63750620(),12778,12.778,1,33
chr22:17510154-17512176(),2387,2.387,0,22
chr1:227970063-227972108(),10858,10.858,1,27
chr7:56811731-56813776(),13495,13.495,1,34
chr7:56813473-56815518(),12440,12.44,1,36
chr7:56817149-56819194(),13785,13.785,1,36
chr7:56818987-56821032(),13341,13.341,1,35
chr7:56820969-56823014(),13543,13.543,1,33
chr7:56822816-56824861(),14246,14.246,1,43
chr7:56824558-56826603(),13411,13.411,1,36
chr7:56826396-56828441(),13378,13.378,1,34
chr7:56827018-56829063(),11362,11.362,1,29
chr4:119405576-119407621(),10034,10.034,1,27
chr1_KI270763v1_alt:66694-68739(),12433,12.433,1,30
chr10:34328698-34330734(),2692,2.692,0,8
chr1:222472653-222474698(),10565,10.565,1,31
chr1:243054586-243056631(),12609,12.609,1,32
chr1:85199670-85201715(),24440,24.44,4,65
chr19:12138829-12140878(),17999,17.999,1,48
chr12:109998567-110000612(),31851,31.851,6,70
chr2:233853175-233855220(),17164,17.164,4,61
chr15:45521082-45523134(),10660,10.66,0,54
chr5:1610728-1612781(),8526,8.526,0,19
chr5:292459-294512(),12591,12.591,0,35
chr5:292279-294332(),8077,8.077,0,38
chr9:135777688-135779733(),13018,13.018,1,37
chr1:46860858-46862878(),16786,16.786,5,62
chr1:47104307-47106327(),17089,17.089,6,53
chr5:2563571-2565616(),16326,16.326,3,34
chr3:126982896-126984941(),21477,21.477,3,73
chr6_GL000256v2_alt:1359238-1361283(),16993,16.993,2,45
chr6_GL000254v2_alt:1404409-1406454(),16844,16.844,2,47
chr6_GL000253v2_alt:1321070-1323115(),17557,17.557,2,44
chr6_GL000252v2_alt:1316238-1318283(),16379,16.379,2,46
chr6_GL000251v2_alt:1540093-1542138(),17725,17.725,2,44
chr6_GL000250v2_alt:1318414-1320459(),16920,16.92,3,50
chr6:30060316-30062361(),17350,17.35,2,45
chr16:49273582-49275636(),9644,9.644,1,23
chr7:99579140-99581185(),14671,14.671,0,43
chrX:92619467-92621487(),1257,1.257,1,5
chr1:7782401-7784446(),16256,16.256,3,52
chr19:1591511-1593556(),30464,30.464,2,104
chr22:29602802-29604847(),21989,21.989,3,65
chr17:4789221-4791266(),29626,29.626,2,84
chr1:37034396-37036456(),8175,8.175,1,36
chr3:125831575-125833595(),12478,12.478,2,39
chr1:4640261-4642283(),5177,5.177,0,18
chr6:105980796-105982841(),16020,16.02,2,49
chr5:159104233-159106278(),15693,15.693,0,36
chr2:126866903-126868923(),7612,7.612,2,20
chr5:128537598-128539643(),15950,15.95,0,60
chr3:186377393-186379413(),5619,5.619,0,23
chr17:71561792-71563812(),4319,4.319,0,22
chr10:5582384-5584503(),6113,6.113,0,22
chr6_GL000253v2_alt:1570803-1572834(),4122,4.122,1,10
chr6_GL000251v2_alt:1740334-1742365(),4562,4.562,1,11
chr11:95788745-95790790(),22804,22.804,3,69
chr19:924918-926963(),29692,29.692,3,87
chr4:102313785-102315805(),7817,7.817,1,29
chr16:2341205-2343260(),12690,12.69,0,60
chr7:157876413-157878892(),6556,6.556,1,26
chr3:142888311-142890356(),16456,16.456,2,71
chrY:329704-331749(),15405,15.405,4,45
chrX_KI270913v1_alt:2524-4569(),15310,15.31,4,46
chrX_KI270880v1_alt:12899-14944(),16661,16.661,4,45
chrX:329704-331749(),15465,15.465,4,44
chr15:74994384-74996429(),22771,22.771,4,67
chr12:4269457-4271505(),9926,9.926,3,41
chr6:34234593-34236638(),19864,19.864,1,60
chr10:97178869-97180929(),9499,9.499,1,33
chr19:15236765-15238818(),11538,11.538,1,38
chr9:1455919-1457939(),13017,13.017,4,28
chr20:64082348-64084399(),15132,15.132,2,57
chr14:104977646-104979691(),17993,17.993,1,82
chr8:100481662-100483731(),2240,2.24,0,7
chr15:74244398-74246443(),8486,8.486,1,36
chr2:46321794-46323814(),12683,12.683,2,29
chr12:56080460-56082480(),1495,1.495,0,10
chr7:135169197-135171242(),18890,18.89,2,62
chr7:77535405-77537450(),13002,13.002,4,36
chr12:121804954-121806999(),8426,8.426,1,29
chr3:41258928-41260951(),147,0.147,0,8
chr21:43052669-43054724(),9612,9.612,1,41
chr21:6444347-6446402(),9326,9.326,1,33
chr19:51064007-51066052(),15958,15.958,1,47
chr18:45449381-45451402(),351,0.351,0,6
chrX:57727592-57729612(),5883,5.883,1,18
chr14:20683607-20685660(),13340,13.34,1,43
chr8:100956887-100958907(),7041,7.041,0,48
chr14:102889857-102891878(),2231,2.231,1,13
chr9:35110217-35112268(),7503,7.503,1,42
chr16:369495-371540(),19340,19.34,3,59
chr8:63037526-63039571(),17943,17.943,4,64
chr5:115815209-115817254(),20475,20.475,4,55
chr19:49872329-49874374(),14745,14.745,3,48
chrX:120484758-120486818(),11008,11.008,4,28
chr12:116818449-116820494(),31216,31.216,5,62
chr10:100534888-100536933(),15558,15.558,4,36
chr19:12945146-12947191(),22348,22.348,2,82
chr2:84878926-84880971(),13060,13.06,2,39
chr17_KI270857v1_alt:2781581-2783626(),11894,11.894,3,50
chr17:38746262-38748307(),11662,11.662,3,46
chr17:48611466-48613526(),7945,7.945,0,34
chr20:13995057-13997102(),27837,27.837,6,67
chr16:88120924-88122980(),11955,11.955,0,37
chr12:112381023-112383068(),30567,30.567,3,87
chrX:16868543-16870588(),16808,16.808,1,98
chr1:36320839-36322859(),11120,11.12,0,41
chr4:48482843-48484888(),28441,28.441,6,92
chr1:117058257-117060317(),6458,6.458,2,24
chr8:2954088-2956108(),2276,2.276,0,8
chr1:116373335-116375380(),10901,10.901,1,41
chr4:190040289-190042334(),28943,28.943,8,66
chr10:133639779-133641824(),28635,28.635,8,66
chr14:105465388-105467433(),12160,12.16,2,44
chr8:18083474-18085524(),16634,16.634,2,56
chr3:32321773-32323793(),8348,8.348,1,18
chr18_GL383567v1_alt:273798-275843(),25376,25.376,3,78
chr18:50558759-50560804(),26297,26.297,3,78
chr19:7868272-7870317(),28050,28.05,5,86
chr7:100631976-100634021(),15153,15.153,1,51
chr1:43932366-43934411(),12837,12.837,2,39
chr22:19121113-19123158(),26519,26.519,8,76
chr19:1625660-1627705(),16373,16.373,4,37
chr14:90514424-90516444(),12506,12.506,3,39
chr6:62113720-62115743(),2857,2.857,2,7
chrY:57205927-57207947(),3397,3.397,0,16
chrX:156019407-156021427(),3559,3.559,0,16
chr4:113771584-113773606(),26533,26.533,6,79
chr4:141212816-141214836(),29115,29.115,7,72
chr3:8648703-8650723(),16340,16.34,4,40
chr2:113592773-113594793(),3781,3.781,0,22
chr19:49614870-49616915(),9302,9.302,2,27
chr15_KI270905v1_alt:3565459-3567479(),2358,2.358,0,14
chr15:31279644-31281664(),2547,2.547,0,15
chr15:101970307-101972327(),3001,3.001,0,23
chr9:18746-20766(),3595,3.595,0,16
chr3:21270717-21272739(),28680,28.68,6,79
chr19:60241-62261(),3559,3.559,0,25
chr16:18322-20342(),3530,3.53,0,19
chr12_GL877875v1_alt:8668-10688(),3680,3.68,0,29
chr12:18668-20688(),3687,3.687,0,18
chr1:189156-191176(),4206,4.206,0,25
chr1:18633-20653(),3676,3.676,0,19
chr3:129973670-129975715(),25607,25.607,5,63
chr12:131928224-131930269(),25959,25.959,7,70
chr4:5855154-5857174(),6937,6.937,3,23
chr2:55049118-55051163(),22983,22.983,4,79
chr6:156595000-156597035(),9433,9.433,4,30
chr16:23768776-23770797(),17162,17.162,3,40
chr2:234496298-234498343(),29565,29.565,4,90
chr2:209991214-209993234(),5435,5.435,1,14
chr6:157380175-157382220(),33321,33.321,4,97
chr9:9841401-9843421(),275,0.275,0,4
chr12:48000704-48002749(),15353,15.353,2,42
chr13:33014825-33016870(),14715,14.715,3,67
chr3:49517598-49519618(),2487,2.487,0,6
chr14_KI270847v1_alt:36932-38977(),28635,28.635,4,65
chr14:92922370-92924415(),28940,28.94,4,67
chr11:122978134-122980183(),16368,16.368,3,51
chr1:5889698-5891758(),7741,7.741,1,21
chr6:133888443-133890497(),11304,11.304,2,47
chr14:99644312-99646357(),34235,34.235,6,77
chr17:3687011-3689056(),11682,11.682,4,29
chr22:50458826-50460871(),11354,11.354,1,39
chrUn_KI270749v1:72358-74412(),32317,32.317,7,101
chrUn_KI270749v1:26612-28738(),31509,31.509,4,86
chr7:58086074-58088783(),22899,22.899,7,64
chr22:10697823-10699859(),19529,19.529,6,78
chr22:10571539-10573586(),34535,34.535,6,99
chr22:10525938-10527984(),32828,32.828,4,85
chr21:8593958-8596012(),31965,31.965,6,93
chr21:8549046-8551092(),29521,29.521,4,86
chr16:33328134-33330179(),21696,21.696,4,71
chr16:33384673-33386718(),21824,21.824,4,71
chr16:33483455-33485500(),21813,21.813,4,71
chr10_KI270824v1_alt:124576-126615(),26449,26.449,6,85
chr10:42242019-42244058(),26135,26.135,6,89
chr7:57867186-57869957(),28518,28.518,5,77
chr7:57867700-57869762(),25535,25.535,2,103
chr16_KI270728v1_random:239041-241086(),21108,21.108,5,67
chr16:32650294-32652339(),21489,21.489,5,64
chr2:25130370-25132415(),16324,16.324,1,45
chr1:85046819-85048864(),14412,14.412,4,51
chrX:119757759-119759804(),24197,24.197,2,73
chr3:178808569-178810589(),6640,6.64,2,11
chr5_KI270898v1_alt:73544-75589(),14607,14.607,2,48
chr5_KI270795v1_alt:78080-80125(),14023,14.023,2,47
chr5:177939008-177941053(),14091,14.091,2,49
chr10:73780750-73782795(),11996,11.996,0,51
chr7:6550254-6552299(),21188,21.188,2,65
chr20:3229909-3231930(),16500,16.5,4,35
chr14:64703562-64705582(),28008,28.008,6,66
chr1:228556067-228558113(),15197,15.197,4,50
chr1:228608049-228610095(),16102,16.102,4,49
chr1:228610290-228612336(),16220,16.22,4,53
chr1:228612531-228614577(),15581,15.581,4,56
chr1:228614772-228616818(),15670,15.67,4,51
chr1:228617013-228619059(),15180,15.18,4,47
chr1:228619244-228621290(),15820,15.82,4,61
chr1:228621447-228623493(),15381,15.381,4,59
chr1:228623689-228625735(),15828,15.828,4,49
chr1:228625929-228627975(),15104,15.104,4,56
chr1:228643821-228645867(),15665,15.665,4,66
chr1:228641590-228643636(),15760,15.76,4,61
chr1:228639349-228641395(),15274,15.274,4,44
chr1:228637118-228639164(),15590,15.59,4,56
chr1:228634878-228636924(),14921,14.921,4,50
chr1:228632653-228634699(),15111,15.111,4,47
chr11:64877261-64879306(),20614,20.614,2,76
chr7:1451063-1453108(),11517,11.517,1,32
chr7:1909620-1911666(),10522,10.522,3,29
chr4:82372669-82374714(),31660,31.66,5,77
chr3:75671706-75673755(),16863,16.863,4,61
chr1:228609531-228611576(),25845,25.845,4,65
chr1:228611772-228613817(),26345,26.345,4,66
chr1:228614013-228616058(),26733,26.733,4,63
chr1:228616254-228618299(),26293,26.293,4,71
chr1:228618495-228620540(),26341,26.341,4,67
chr1:228620710-228622755(),25000,25.0,4,70
chr1:228622930-228624975(),25273,25.273,4,69
chr1:228625172-228627217(),26421,26.421,4,63
chr1:228645303-228647348(),26087,26.087,4,70
chr1:228643072-228645117(),27057,27.057,4,79
chr1:228640831-228642876(),26229,26.229,4,64
chr1:228638600-228640645(),26552,26.552,4,67
chr1:228636359-228638404(),26532,26.532,4,63
chr1:228634134-228636179(),26150,26.15,4,66
chr1:228631894-228633939(),25435,25.435,4,64
chr1:228629653-228631698(),26529,26.529,4,67
chr20:29406902-29408951(),13481,13.481,3,43
chr12:109290733-109292778(),13174,13.174,2,31
chr3:141875662-141877707(),35658,35.658,4,86
chr11:3163807-3165852(),14538,14.538,0,75
chr2:176161893-176163944(),11297,11.297,3,37
chrX:3919559-3921604(),33304,33.304,4,87
chrX:3881130-3883175(),32366,32.366,4,86
chrX:3842706-3844751(),32560,32.56,4,84
chr13:50124203-50126250(),17755,17.755,1,76
chr2:111227654-111229674(),12891,12.891,1,30
chr16:5238849-5240894(),24687,24.687,1,73
chr11:71638512-71640557(),24380,24.38,1,71
chr4:4106497-4108535(),24207,24.207,1,73
chr3:130001999-130004044(),23552,23.552,1,68
chr3:75579192-75581237(),23287,23.287,1,69
chr11:119106795-119108840(),27042,27.042,5,73
chr1:156192806-156194862(),11687,11.687,2,45
chr13:103657373-103659393(),390,0.39,0,10
chr19:48444672-48446732(),11013,11.013,2,51
chr1:61053036-61055081(),18745,18.745,4,46
chr1:16206178-16208223(),24847,24.847,4,69
chr8:135456164-135458209(),22646,22.646,3,89
chr2:238492103-238494124(),14567,14.567,4,34
chr1:161044439-161046484(),20801,20.801,3,45
chr9:129619107-129621152(),19348,19.348,1,72
chr1:166920336-166922381(),23299,23.299,5,87
chr12:56521226-56523276(),3254,3.254,0,12
chr19:10403274-10405319(),18361,18.361,5,43
chr12:125092744-125094794(),11616,11.616,2,26
chr4:190064802-190066847(),18056,18.056,3,65
chr4:190173933-190175978(),17570,17.57,3,61
chr4:190091164-190093209(),17849,17.849,3,64
chr4:190087864-190089909(),17909,17.909,3,82
chr4:190084571-190086616(),17839,17.839,3,65
chr4:190081271-190083316(),17387,17.387,3,56
chr4:190077977-190080022(),18245,18.245,3,63
chr4:190074684-190076729(),17563,17.563,3,64
chr4:190071391-190073436(),18050,18.05,3,60
chr4:190068094-190070139(),17754,17.754,3,63
chr10:133663994-133666039(),18011,18.011,3,63
chr10:133667304-133669349(),18080,18.08,3,68
chr10:133670603-133672648(),17842,17.842,3,58
chr10:133673902-133675947(),18124,18.124,3,58
chr10:133677212-133679257(),18605,18.605,3,63
chr10:133760010-133762055(),18081,18.081,3,63
chr10:133756711-133758756(),18244,18.244,3,64
chr10:133753401-133755446(),17729,17.729,3,64
chr10:133750102-133752147(),18301,18.301,3,60
chr10:133746793-133748838(),17992,17.992,3,62
chr10:133743483-133745528(),17843,17.843,3,83
chr10:133740173-133742218(),17466,17.466,3,57
chr10:133683821-133685866(),17590,17.59,3,57
chr10:133680522-133682567(),18105,18.105,3,59
chr18:111501-113534(),10997,10.997,3,49
chr14_GL000225v1_random:71031-73067(),10151,10.151,2,33
chr12:65740236-65742286(),10182,10.182,1,43
chr1:52552661-52554706(),22892,22.892,3,62
chr22:50729718-50731763(),21559,21.559,2,71
chr15:80665058-80667079(),13526,13.526,3,37
chr10:35639959-35642004(),36364,36.364,3,96
chr9:106860222-106862282(),10295,10.295,1,28
chr14:95408921-95410941(),1398,1.398,0,12
chr2:241558287-241560336(),26814,26.814,1,90
chr16:2537131-2539176(),36562,36.562,8,102
chr7:1410423-1412483(),13471,13.471,0,39
chr6:160509006-160511026(),8487,8.487,2,25
chr2:198981343-198983397(),4339,4.339,0,20
chr9:130369841-130371901(),4231,4.231,0,21
chr21:43170972-43173017(),10337,10.337,1,35
chr21:6562656-6564701(),10080,10.08,1,39
chr11:4728433-4730453(),10351,10.351,5,20
chr17:82970201-82972252(),14173,14.173,3,48
chr17_KI270860v1_alt:129205-131256(),14218,14.218,3,54
chr11:10806755-10808800(),11972,11.972,2,48
chr21:40143483-40145529(),12818,12.818,1,30
chr8:35234939-35236984(),21800,21.8,4,69
chr7:116671458-116673503(),30011,30.011,7,82
chr1:98660640-98662685(),29621,29.621,3,73
chr15:50764668-50766713(),28551,28.551,5,73
chr6:138160417-138162462(),14801,14.801,0,74
chr5:30117878-30119898(),3231,3.231,0,22
chr4:171885684-171887705(),5622,5.622,2,17
chr2:73112600-73114659(),15400,15.4,1,48
chr19:41939281-41941326(),26560,26.56,4,69
chr6_GL000256v2_alt:3468929-3470974(),9883,9.883,1,33
chr6_GL000255v2_alt:3375919-3377964(),9887,9.887,1,29
chr6_GL000254v2_alt:3494740-3496785(),10070,10.07,1,36
chr6_GL000253v2_alt:3457726-3459771(),10683,10.683,1,39
chr6_GL000252v2_alt:3394090-3396135(),9981,9.981,1,31
chr6_GL000251v2_alt:3591064-3593109(),9991,9.991,1,32
chr6_GL000250v2_alt:3485324-3487369(),10243,10.243,1,35
chr6:32152725-32154770(),10432,10.432,1,33
chr2:86042739-86044891(),14065,14.065,3,27
chr19:910830-912877(),17969,17.969,0,48
chr11:90221493-90223546(),13178,13.178,2,47
chr1:161724779-161726824(),12197,12.197,2,42
chr7:29805637-29807682(),34099,34.099,3,89
chr14:75426733-75428762(),26708,26.708,4,78
chr17:41965851-41967896(),27588,27.588,5,69
chr5:40796500-40798557(),14974,14.974,2,52
chrY:385895-387940(),38712,38.712,6,92
chrX_KI270913v1_alt:58388-60433(),38283,38.283,6,91
chrX_KI270880v1_alt:69248-71293(),39227,39.227,6,103
chrX:385895-387940(),38180,38.18,6,94
chr11:44315555-44317600(),15587,15.587,2,55
chr10:101816632-101818677(),12257,12.257,5,43
chr14:79277708-79279753(),11233,11.233,1,53
chr10:12348540-12350585(),27246,27.246,2,92
chr11:11390535-11392555(),6919,6.919,0,30
chr1:56835011-56837032(),10418,10.418,3,22
chr16:989942-991987(),11505,11.505,2,36
chr6:98843817-98845868(),10533,10.533,0,46
chr2:226493531-226495551(),4403,4.403,1,11
chr6:24720654-24722700(),11917,11.917,3,42
chr1:15683781-15685826(),24805,24.805,5,94
chr4:3315780-3317837(),10049,10.049,2,37
chr15:74133373-74135418(),25064,25.064,4,67
chr1:220045023-220047070(),11203,11.203,0,52
chr12:113462676-113464721(),22000,22.0,4,78
chrX:49320909-49322954(),8382,8.382,1,32
chrX:49330454-49332499(),8463,8.463,1,30
chrX:49597892-49599937(),8934,8.934,1,29
chrX:49588368-49590413(),8464,8.464,1,30
chrX:49578821-49580866(),8676,8.676,1,31
chrX:49569272-49571317(),8578,8.578,1,45
chrX:49559714-49561759(),8507,8.507,1,30
chrX:49550161-49552206(),8295,8.295,1,27
chrX:49540605-49542650(),8605,8.605,1,39
chrX:49531049-49533094(),8576,8.576,1,37
chrX:49340020-49342065(),8763,8.763,1,39
chr17:50424630-50426675(),8907,8.907,0,50
chr7:128653230-128655275(),10034,10.034,1,33
chr7:39792865-39794898(),11641,11.641,3,36
chr7:63750676-63752709(),10872,10.872,4,38
chr7:63763246-63765279(),12410,12.41,4,47
chr7:63761423-63763456(),11708,11.708,4,34
chr7:63759744-63761777(),12250,12.25,4,37
chr7:63757921-63759954(),11797,11.797,4,39
chr7:63756098-63758131(),11835,11.835,4,40
chr7:63754275-63756308(),12156,12.156,4,44
chr10:38450293-38452338(),9565,9.565,1,28
chr1:227972614-227974659(),10716,10.716,1,32
chr7:51387877-51389910(),13804,13.804,4,36
chr7:56365956-56367989(),13334,13.334,4,32
chr7:56814997-56817030(),11278,11.278,4,38
chr7:56822552-56824585(),11521,11.521,4,33
chr7:51386992-51389222(),9237,9.237,1,28
chr4:119405298-119407343(),10514,10.514,1,30
chr1_KI270763v1_alt:65320-67365(),10003,10.003,1,35
chr19:1752647-1754743(),36682,36.682,3,115
chr11:50072643-50074679(),3287,3.287,1,8
chr1:243053212-243055257(),10191,10.191,1,33
chr19:35350487-35352532(),14434,14.434,1,43
chr1:16679174-16681226(),9880,9.88,1,42
chr1:16546833-16548885(),9662,9.662,1,45
chr1:16859049-16861101(),9790,9.79,1,45
chr1:16724417-16726469(),8809,8.809,1,41
chr11:125166292-125168337(),14272,14.272,3,32
chr1:212628670-212630722(),8809,8.809,3,15
chr7:1329652-1331697(),11259,11.259,0,38
chr17:80259092-80261137(),21301,21.301,4,93
chr19:35544908-35546953(),17376,17.376,1,62
chr9:92564625-92567111(),7875,7.875,2,29
chr7:157684113-157686158(),31495,31.495,5,103
chr19:48181478-48183523(),15556,15.556,5,44
chr5:135190568-135192613(),16500,16.5,2,49
chr18:70983590-70985617(),8527,8.527,1,25
chr7:20796904-20798949(),19081,19.081,2,69
chr2:96866749-96868780(),4967,4.967,0,16
chrX:49242201-49244221(),5991,5.991,0,18
chr19:7855354-7857466(),7429,7.429,2,30
chr19:19272113-19274158(),27257,27.257,7,63
chr19:8334519-8336564(),32767,32.767,3,103
chr20:22585743-22587788(),13014,13.014,1,41
chr3:184360946-184362991(),18717,18.717,4,77
chr1:119647286-119649331(),23580,23.58,1,72
chr9:95004439-95006484(),25785,25.785,5,86
chr13:113801847-113803892(),11887,11.887,0,32
chr7:1665444-1667489(),27189,27.189,5,77
chr13:93613473-93615493(),6505,6.505,2,11
chr12:21436486-21438546(),11248,11.248,2,41
chr1:146938367-146940412(),11089,11.089,1,55
chr1:120414668-120416713(),11363,11.363,1,46
chr1:149101861-149103906(),11431,11.431,1,48
chr1:148150316-148152361(),10721,10.721,1,45
chr1:144459975-144462020(),11787,11.787,1,58
chr1:145423912-145425955(),10949,10.949,1,45
chr9:131393863-131395923(),14695,14.695,1,96
chr5:176415016-176417061(),11539,11.539,1,67
chr6:53795009-53797054(),19049,19.049,1,40
chr7:1664726-1666771(),31068,31.068,3,78
chr1:4160338-4162383(),16773,16.773,4,45
chr4:4852718-4854765(),11070,11.07,2,37
chr10:95654217-95656238(),5244,5.244,1,16
chrY:690753-692773(),9763,9.763,1,43
chrX:690753-692773(),10147,10.147,1,43
chr5:150670480-150672525(),11752,11.752,2,41
chr12:54474390-54476410(),8887,8.887,2,32
chr6:121266131-121268161(),10865,10.865,2,44
chr14:77369952-77371973(),13845,13.845,3,32
chr7:27138445-27140465(),16609,16.609,5,50
chr1:155080797-155082842(),15965,15.965,2,60
chr5:128892909-128894929(),2878,2.878,0,10
chr17_KI270857v1_alt:956615-958664(),12383,12.383,1,45
chr17:36721239-36723288(),12109,12.109,1,45
chr21:45015211-45017231(),5182,5.182,1,14
chr2:91683734-91685779(),12175,12.175,1,32
chr2:89609473-89611518(),10589,10.589,1,31
chr19:41788125-41790151(),2640,2.64,1,16
chr19:41749328-41751354(),2561,2.561,1,7
chr1:144274116-144276161(),13449,13.449,1,40
chr1:143448500-143450545(),12774,12.774,1,33
